ID,Honey,Bee,Bee Debris Solid,Bee Debris Liquid,Propolis in Solvant,Iaise Hive 1,Ralph's Hand,Beeswax ,Outside Hive,Inside Hive,Scrapper,Propolis no solvent ,Analysis Type,Location
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria,0.71182,41.62483,0,0,3.2028,8.20259,52.91971,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales,0,1.11693,0,0,0,0,0.51527,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae,0,1.11693,0,0,0,0,0.51527,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Asticcacaulis,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Asticcacaulis|s__Asticcacaulis_unclassified,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Brevundimonas,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Brevundimonas|s__Brevundimonas_diminuta,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Brevundimonas|s__Brevundimonas_diminuta|t__Brevundimonas_diminuta_unclassified,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Brevundimonas|s__Brevundimonas_unclassified,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Caulobacter,0,1.11693,0,0,0,0,0.51527,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Caulobacter|s__Caulobacter_unclassified,0,0,0,0,0,0,0.51527,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Caulobacter|s__Caulobacter_vibrioides,0,1.11693,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Caulobacter|s__Caulobacter_vibrioides|t__Caulobacter_vibrioides_unclassified,0,1.11693,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales,0.71182,40.5079,0,0,3.2028,0,1.00789,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bartonellaceae,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bartonellaceae|g__Bartonella,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bartonellaceae|g__Bartonella|s__Bartonella_unclassified,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bradyrhizobiaceae,0,38.33152,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bradyrhizobiaceae|g__Bradyrhizobium,0,38.33152,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bradyrhizobiaceae|g__Bradyrhizobium|s__Bradyrhizobium_sp_DFCI_1,0,38.33152,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bradyrhizobiaceae|g__Bradyrhizobium|s__Bradyrhizobium_sp_DFCI_1|t__GCF_000465325,0,38.33152,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Hyphomicrobiaceae,0.71182,0,0,0,2.80768,0,0.85079,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Hyphomicrobiaceae|g__Hyphomicrobiaceae_unclassified,0.71182,0,0,0,2.80768,0,0.85079,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Phyllobacteriaceae,0,2.17638,0,0,0.39512,0,0.15709,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Phyllobacteriaceae|g__Mesorhizobium,0,2.17638,0,0,0.39512,0,0.15709,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Phyllobacteriaceae|g__Mesorhizobium|s__Mesorhizobium_unclassified,0,2.17638,0,0,0.39512,0,0.15709,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Roseomonas,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Roseomonas|s__Roseomonas_unclassified,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales,0,0,0,0,0,7.93259,0,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Rickettsiaceae,0,0,0,0,0,7.93259,0,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Rickettsiaceae|g__Rickettsia,0,0,0,0,0,7.93259,0,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Rickettsiaceae|g__Rickettsia|s__Rickettsia_felis,0,0,0,0,0,6.18718,0,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Rickettsiaceae|g__Rickettsia|s__Rickettsia_felis|t__GCF_000012145,0,0,0,0,0,6.18718,0,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Rickettsiaceae|g__Rickettsia|s__Rickettsia_parkeri,0,0,0,0,0,1.74541,0,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Rickettsiaceae|g__Rickettsia|s__Rickettsia_parkeri|t__GCF_000284195,0,0,0,0,0,1.74541,0,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales,0,0,0,0,0,0.27,51.39655,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae,0,0,0,0,0,0.27,51.39655,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingobium,0,0,0,0,0,0.27,0,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingobium|s__Sphingobium_unclassified,0,0,0,0,0,0.27,0,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas,0,0,0,0,0,0,51.39655,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas_sp_S17,0,0,0,0,0,0,51.39655,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas_sp_S17|t__GCF_000211795,0,0,0,0,0,0,51.39655,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingopyxis,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingopyxis|s__Sphingopyxis_unclassified,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria,0,15.44186,0,30.45184,6.40295,10.23004,7.06902,1.20727,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales,0,15.44186,0,30.45184,6.40295,10.23004,6.30703,1.20727,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Bordetella,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Bordetella|s__Bordetella_unclassified,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae,0,0,0,0,0,5.7726,0,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Burkholderia,0,0,0,0,0,5.7726,0,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Burkholderia|s__Burkholderia_unclassified,0,0,0,0,0,5.7726,0,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_noname,0,0,0,0,0,0,0,1.20727,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_noname|g__Thiomonas,0,0,0,0,0,0,0,1.20727,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_noname|g__Thiomonas|s__Thiomonas_unclassified,0,0,0,0,0,0,0,1.20727,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae,0,15.44186,0,0,6.40295,0.93737,5.73548,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Acidovorax,0,5.26615,0,0,4.90094,0,1.14219,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Acidovorax|s__Acidovorax_ebreus,0,5.26615,0,0,4.90094,0,1.14219,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Acidovorax|s__Acidovorax_ebreus|t__GCF_000022305,0,5.26615,0,0,4.90094,0,1.14219,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Alicycliphilus,0,4.16293,0,0,0,0,2.11483,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Alicycliphilus|s__Alicycliphilus_unclassified,0,4.16293,0,0,0,0,2.11483,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Comamonas,0,0,0,0,0,0,0.773,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Comamonas|s__Comamonas_unclassified,0,0,0,0,0,0,0.773,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Limnohabitans,0,0.52225,0,0,0,0,0.49035,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Limnohabitans|s__Limnohabitans_unclassified,0,0.52225,0,0,0,0,0.49035,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Polaromonas,0,1.12522,0,0,0,0,0.20844,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Polaromonas|s__Polaromonas_unclassified,0,1.12522,0,0,0,0,0.20844,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Variovorax,0,0.48031,0,0,0,0.93737,1.00666,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Variovorax|s__Variovorax_unclassified,0,0.48031,0,0,0,0.93737,1.00666,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Verminephrobacter,0,3.885,0,0,1.502,0,0,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Verminephrobacter|s__Verminephrobacter_unclassified,0,3.885,0,0,1.502,0,0,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae,0,0,0,30.45184,0,3.52007,0.57156,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Janthinobacterium,0,0,0,3.80862,0,2.44794,0,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Janthinobacterium|s__Janthinobacterium_unclassified,0,0,0,3.80862,0,2.44794,0,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Massilia,0,0,0,26.64322,0,1.07213,0.57156,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Massilia|s__Massilia_unclassified,0,0,0,26.64322,0,1.07213,0.57156,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Methylophilales,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Methylophilales|f__Methylophilaceae,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Methylophilales|f__Methylophilaceae|g__Methylophilus,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Methylophilales|f__Methylophilaceae|g__Methylophilus|s__Methylophilus_methylotrophus,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Methylophilales|f__Methylophilaceae|g__Methylophilus|s__Methylophilus_methylotrophus|t__GCF_000378225,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Methylophilales|f__Methylophilaceae|g__Methylophilus|s__Methylophilus_unclassified,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales,0,0,0,0,0,0,0.76199,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae,0,0,0,0,0,0,0.76199,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria,0,0,0,0,0,0,0.76199,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_unclassified,0,0,0,0,0,0,0.76199,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria,96.70377,19.35247,20.28866,51.96394,68.35884,66.37,17.17363,98.79273,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales,8.45462,0.71217,20.28866,0,24.50109,51.65852,8.21569,26.59021,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae,8.45462,0.71217,20.28866,0,24.50109,51.65852,8.21569,26.59021,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Enterobacter,0.67366,0.71217,0,0,17.84719,0,4.00227,6.55075,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_asburiae,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_asburiae|t__GCF_000224675,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_cloacae,0.67366,0.71217,0,0,17.84719,0,4.00227,6.55075,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_cloacae|t__Enterobacter_cloacae_unclassified,0.67366,0.71217,0,0,17.84719,0,4.00227,6.55075,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Erwinia,1.42936,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Erwinia|s__Erwinia_tasmaniensis,1.42936,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Erwinia|s__Erwinia_tasmaniensis|t__GCF_000026185,1.42936,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia,0,0,20.28866,0,2.78092,0,4.21342,15.6943,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_coli,0,0,0,0,2.3769,0,0.67021,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_coli|t__Escherichia_coli_unclassified,0,0,0,0,2.3769,0,0.67021,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_hermannii,0,0,0,0,0,0,0,15.6943,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_hermannii|t__GCF_000248015,0,0,0,0,0,0,0,15.6943,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_unclassified,0,0,20.28866,0,0.40402,0,3.54322,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Klebsiella,0,0,0,0,0,0,0,3.16358,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_unclassified,0,0,0,0,0,0,0,3.16358,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Pantoea,6.3516,0,0,0,3.87298,48.6659,0,1.18159,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Pantoea|s__Pantoea_agglomerans,1.4646,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Pantoea|s__Pantoea_agglomerans|t__Pantoea_agglomerans_unclassified,1.4646,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Pantoea|s__Pantoea_ananatis,0.51991,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Pantoea|s__Pantoea_ananatis|t__Pantoea_ananatis_unclassified,0.51991,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Pantoea|s__Pantoea_unclassified,2.55474,0,0,0,3.87298,48.6659,0,1.18159,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Pantoea|s__Pantoea_vagans,1.81234,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Pantoea|s__Pantoea_vagans|t__GCF_000148935,1.81234,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,ASTORIA HIVE
